# lambda  arc  E1..E4
0.0500  5.60906022  -0.87026788  -0.87026788  0.87026788  0.87026788
0.0500  5.62938290  -0.88188326  -0.88188326  0.88188326  0.88188326
0.0500  5.64970558  -0.89297877  -0.89297877  0.89297877  0.89297877
0.0500  5.67002826  -0.90354917  -0.90354917  0.90354917  0.90354917
0.0500  5.69035095  -0.91358956  -0.91358956  0.91358956  0.91358956
0.0500  5.71067363  -0.92309540  -0.92309540  0.92309540  0.92309540
0.0500  5.73099631  -0.93206250  -0.93206250  0.93206250  0.93206250
0.0500  5.75131899  -0.94048697  -0.94048697  0.94048697  0.94048697
0.0500  5.77164167  -0.94836522  -0.94836522  0.94836522  0.94836522
0.0500  5.79196436  -0.95569396  -0.95569396  0.95569396  0.95569396
0.0500  5.81228704  -0.96247017  -0.96247017  0.96247017  0.96247017
0.0500  5.83260972  -0.96869110  -0.96869110  0.96869110  0.96869110
0.0500  5.85293240  -0.97435424  -0.97435424  0.97435424  0.97435424
0.0500  5.87325508  -0.97945734  -0.97945734  0.97945734  0.97945734
0.0500  5.89357777  -0.98399841  -0.98399841  0.98399841  0.98399841
0.0500  5.91390045  -0.98797567  -0.98797567  0.98797567  0.98797567
0.0500  5.93422313  -0.99138758  -0.99138758  0.99138758  0.99138758
0.0500  5.95454581  -0.99423282  -0.99423282  0.99423282  0.99423282
0.0500  5.97486849  -0.99651032  -0.99651032  0.99651032  0.99651032
0.0500  5.99519118  -0.99821921  -0.99821921  0.99821921  0.99821921
0.0500  6.01551386  -0.99935883  -0.99935883  0.99935883  0.99935883
0.0500  6.03583654  -0.99992875  -0.99992875  0.99992875  0.99992875
0.0500  6.05615922  -0.99992876  -0.99992876  0.99992876  0.99992876
0.0500  6.07648190  -0.99935887  -0.99935887  0.99935887  0.99935887
0.0500  6.09680459  -0.99821927  -0.99821927  0.99821927  0.99821927
0.0500  6.11712727  -0.99651042  -0.99651042  0.99651042  0.99651042
0.0500  6.13744995  -0.99423294  -0.99423294  0.99423294  0.99423294
0.0500  6.15777263  -0.99138772  -0.99138772  0.99138772  0.99138772
0.0500  6.17809531  -0.98797584  -0.98797584  0.98797584  0.98797584
0.0500  6.19841800  -0.98399861  -0.98399861  0.98399861  0.98399861
0.0500  6.21874068  -0.97945757  -0.97945757  0.97945757  0.97945757
0.0500  6.23906336  -0.97435448  -0.97435448  0.97435448  0.97435448
0.0500  6.25938604  -0.96869137  -0.96869137  0.96869137  0.96869137
0.0500  6.27970872  -0.96247047  -0.96247047  0.96247047  0.96247047
0.0500  6.30003141  -0.95569429  -0.95569429  0.95569429  0.95569429
0.0500  6.32035409  -0.94836557  -0.94836557  0.94836557  0.94836557
0.0500  6.34067677  -0.94048734  -0.94048734  0.94048734  0.94048734
0.0500  6.36099945  -0.93206290  -0.93206290  0.93206290  0.93206290
0.0500  6.38132213  -0.92309583  -0.92309583  0.92309583  0.92309583
0.0500  6.40164481  -0.91359001  -0.91359001  0.91359001  0.91359001
0.0500  6.42196750  -0.90354965  -0.90354965  0.90354965  0.90354965
0.0500  6.44229018  -0.89297928  -0.89297928  0.89297928  0.89297928
0.0500  6.46261286  -0.88188378  -0.88188378  0.88188378  0.88188378
